      #xi_rho                     xi_z                     g1                      g12
  0.4761904800000000E-04 -0.8095238100000001E-03  0.4514845695695857E+01  0.1807908535826032E+00
  0.4761904800000000E-04 -0.7619047620000000E-03  0.4515222603543030E+01  0.1807906915792938E+00
  0.4761904800000000E-04 -0.7142857140000000E-03  0.4515577574103880E+01  0.1807905393897876E+00
  0.4761904800000000E-04 -0.6666666670000000E-03  0.4515910440640768E+01  0.1807903970149464E+00
  0.4761904800000000E-04 -0.6190476190000000E-03  0.4516221046213006E+01  0.1807902644555675E+00
  0.4761904800000000E-04 -0.5714285710000000E-03  0.4516509243826225E+01  0.1807901417124002E+00
  0.4761904800000000E-04 -0.5238095240000000E-03  0.4516774896635340E+01  0.1807900287861408E+00
  0.4761904800000000E-04 -0.4761904760000000E-03  0.4517017878127016E+01  0.1807899256774209E+00
  0.4761904800000000E-04 -0.4285714290000000E-03  0.4517238072237493E+01  0.1807898323868267E+00
  0.4761904800000000E-04 -0.3809523810000000E-03  0.4517435373536510E+01  0.1807897489148805E+00
  0.4761904800000000E-04 -0.3333333330000000E-03  0.4517609687324035E+01  0.1807896752620552E+00
  0.4761904800000000E-04 -0.2857142860000000E-03  0.4517760929763625E+01  0.1807896114287678E+00
  0.4761904800000000E-04 -0.2380952380000000E-03  0.4517889027993736E+01  0.1807895574153754E+00
  0.4761904800000000E-04 -0.1904761900000000E-03  0.4517993920199279E+01  0.1807895132221850E+00
  0.4761904800000000E-04 -0.1428571430000000E-03  0.4518075555700185E+01  0.1807894788494450E+00
  0.4761904800000000E-04 -0.9523809500000000E-04  0.4518133895017513E+01  0.1807894542973489E+00
  0.4761904800000000E-04 -0.4761904800000000E-04  0.4518168909911876E+01  0.1807894395660362E+00
  0.4761904800000000E-04  0.0000000000000000E+00  0.4518180583428465E+01  0.1807894346555895E+00
  0.4761904800000000E-04  0.4761904800000000E-04  0.4518168909911876E+01  0.1807894395660362E+00
  0.4761904800000000E-04  0.9523809500000000E-04  0.4518133895017513E+01  0.1807894542973489E+00
  0.4761904800000000E-04  0.1428571430000000E-03  0.4518075555700185E+01  0.1807894788494450E+00
